UID	AML017	AML030	AML044	AML056	AML059	AML060	AML061	AML067	AML068	AML069	AML070	AML076	AML063	AML074	AML077	AML078	AML083	AML086	AML012	AML039	AML052	AML055	AML062Ph	AML071	AML010	AML013	AML051	AML079	AML098	AML099
BTG2	6.3441594124485	5.81169020776825	6.08424616287499	5.75009667242455	6.36734630029426	6.53633292680323	5.92498185602749	6.22265185010862	6.50220461246255	6.51389517592573	7.25833578287505	6.15186469848804	6.55946078011377	5.9926019165986	5.75009667242455	6.18042795614088	6.11848927097943	6.26674219721094	6.58455741940408	7.25833578287505	6.29825909769313	6.07685357126814	6.58383820885983	6.33857850260902	6.13223951938132	6.16212737326219	5.88388986093716	6.95026271101369	5.78336705419937	6.17597030572295
PAX8	4.21225307302377	4.90621703242197	4.25693053990063	3.83762671454468	4.2227281837206	4.52689731202642	3.66200219410401	2.83580680243297	4.00115682900925	4.32095864783359	4.25024729046452	3.63635647407107	4.85752103362256	2.83580680243297	4.1171333676139	4.24008385536309	4.05680497759443	4.0743520433323	4.55906806323222	4.04849075406749	3.61657247607796	4.63786209184653	4.56493523583479	4.18773699791112	3.55174001796828	3.09170492141098	3.84006660418974	4.90621703242197	4.10159785872428	4.37272073461115
CXCR4	9.29748553790759	8.68739240793293	7.5725808221244	8.10125704144943	9.45214846486722	8.21936314042582	8.24694276724721	7.69827617471509	8.90449876531816	9.32057046359646	9.45214846486722	8.38576995514796	8.79033677985996	7.5725808221244	9.25019927017441	8.98050329801129	8.85332255051115	8.02586881060202	8.76276070799576	8.988260573169	8.78084175906667	8.40006056581775	9.27268334079794	9.38806046583196	9.00606795245366	9.0341569635702	8.17464094551685	8.50377798058749	9.17812881911079	8.64788262610554
ASPSCR1	5.25522625317184	5.5924772626007	5.15872416381624	5.7272995918279	5.01759128899983	5.03115823728381	4.64137655819578	4.35723681554945	5.30291164386261	5.40141452743044	5.79423911836026	5.79423911836026	5.27716107347696	5.05654317304975	5.36011257629727	5.30021233667253	4.76356507662747	4.98101846184542	4.25905110817242	5.55531722601941	4.84932147401196	5.44886511462375	5.12021013686385	5.77335271436175	5.36734925594504	5.30105633309304	4.92560538062353	4.25905110817242	5.4273136213635	5.18600896735949
DEK	8.96667648974364	8.91172302425375	8.92373051612421	9.21281805011078	9.04500628868816	9.32143237957722	9.18734439522845	9.34542040358398	9.17431349425022	9.11899940823101	9.21494503592769	9.3353991597744	9.0500933261704	9.24771757960792	9.1333835732371	9.41551542533562	9.17765077443312	9.10275630442578	9.06574197689194	9.10166235202574	9.27121112810988	9.22130357675634	8.91282893824338	8.97349442916782	9.12374217369418	9.06964008774787	9.41551542533562	8.91172302425375	9.2179789463962	9.26382973606765
CHCHD7	6.42268061036262	6.22221095080865	6.95871581373395	6.79048019401802	6.95116025400765	6.9805684890218	6.564886950151	6.58003119220266	6.92207606848589	6.63416958591151	6.59884373310359	6.73181118556644	6.9805684890218	6.87800500570943	6.32401470054079	6.5042132744676	6.58830722828981	6.83140143873169	6.22221095080865	6.82094334144677	6.71353927634075	6.64200582419726	6.71419778120575	6.93511185904909	6.71016211564915	6.81567348317085	6.54745347789281	6.85295210953145	6.94038347428134	6.44400354028423
TFEB	6.14275077795072	6.58091251979016	5.52765731523685	5.75518129268339	4.69032968483793	6.58091251979016	4.7419308489948	5.40446055885949	5.12223690545324	5.7013335168095	5.68546818594331	5.73134300005215	6.48954566308591	4.63594594379803	5.85674088035086	5.31450291245988	5.68450285263173	5.81483623864551	6.08373827369266	6.17390050484919	6.05879128864564	5.29487280905146	6.41310542248621	5.80574733384927	5.65753950613651	5.67234965317174	4.63594594379803	6.22839394179903	6.05136738188163	5.98212887260886
CDC73	6.4539102188815	6.27422024142158	6.09797316315803	6.50631824353439	6.59036698226184	6.43817663155126	6.4513536447199	6.40406221029275	6.4032445293952	6.52827471406696	6.31617616976543	6.41983505124153	6.30214111291346	6.52452674997486	6.59036698226184	6.53953384181849	6.47394531704649	6.42687255103083	6.28207122979632	6.20366206689415	6.25843889239149	6.45675680548177	6.29422483265892	6.11143195564883	6.55078526376279	6.57593537341118	6.52051295860894	6.09797316315803	6.53320449506044	6.45790339600595
TBL1XR1	7.77096796876955	7.30074544141609	7.63136227698487	7.77981881553309	7.69910182898578	7.80637688189492	7.54241632762901	8.04616055491167	7.46911025928369	7.76741386433681	7.72984862529625	7.87384620023654	7.59961628883928	7.54194691419873	7.77306494288951	7.59755662704496	7.59404384698866	7.46033411817038	7.90383151222571	7.42990044120814	7.69593988119239	8.04616055491167	7.56561220734203	7.68211102840969	7.86411375819904	8.00391267088724	7.75986817600486	7.30074544141609	7.98457395086084	7.63576454860453
PALB2	6.68343945945881	6.35740713961052	6.39747067790331	7.07154854210684	6.85790015077394	6.7252043270125	6.64591678313346	6.85782164320186	6.65777875942941	6.85108272725611	7.15456813061654	6.64251925087449	6.94228660081191	7.13597991449461	6.81403662486494	7.11686494903124	6.94527476685396	6.91271033769867	6.36938196883638	6.92398847653306	6.86702398689575	6.65087005659043	6.70185915730098	6.75070043181217	6.77717022326516	6.77366601249315	7.15456813061654	6.35740713961052	6.78249281382013	6.94946061017059
KAT6A	7.20698151050427	7.3627759064651	7.50501201053873	7.8719000979184	7.29536591679317	7.61526700068917	7.6468968021728	7.34887204708534	7.61605196089811	7.30620270349038	7.20698151050427	7.75480899166939	7.8719000979184	7.48472821498271	7.3246028387434	7.22462795437933	7.27182938268185	7.44363193951549	7.57789275418701	7.25040338470092	7.57458049483218	7.54914720305559	7.47653962478737	7.45699281773326	7.86907065842909	7.67230687233107	7.72703904715894	7.22885603323377	7.40897133737984	7.37906616633047
NR4A3	5.18423960411982	4.23016371186598	3.65100903141119	3.20794703369817	4.68550298843935	4.54540396746413	4.15505107114935	4.35624125017282	3.03432782196036	3.85307823235403	3.03432782196036	3.50458214093804	3.69550239672769	3.35262277147599	4.24822800138216	3.91146568470732	3.95494305658216	4.11738572431316	3.64608406634076	5.35817834385744	5.06437714028336	4.30700119504425	5.07079836061279	3.55185203969083	3.0998991464978	3.71998405340567	4.02462626143727	5.21515705794658	5.35817834385744	3.93532228241419
BRD3	7.3048135164141	7.23635562905722	7.82960622933785	7.80736726411876	7.54648767269327	8.05332952135072	7.62114773292953	7.58632859789965	7.87428260884178	7.49454582589713	8.05332952135072	7.7982665349059	7.23635562905722	7.80008405888255	7.7545595472407	7.3497311180959	7.3654809030379	8.00287638153928	7.9997668380562	7.50529580550518	7.74861958437994	7.61159143530863	7.6102947007585	8.02570009947111	8.01662697358121	7.99634303169108	7.46515988940269	7.79483038395232	7.49093925641313	7.45393399401986
FBXO11	7.61544903799334	7.80082596644839	7.70414256371213	7.72228005616792	7.82895175464553	7.99048385144615	7.54587885403132	7.62796146807568	7.69436782728157	7.66816185550044	7.8961624165673	7.85201527730868	7.72590810618652	7.54587885403132	7.66270425447555	7.57668387513958	7.57775356799578	7.72418374380051	7.89682590036811	7.66229259305581	7.72487345813878	7.64083101381093	7.7819273940822	7.70072296499709	7.85150106620597	7.95422969112054	7.64903386918468	7.70902794161346	7.99048385144615	7.71645624981102
NUP214	6.8089624503528	6.55817809717628	6.69163035185637	7.17014358778061	6.58267108978194	7.36374388902343	6.49007468166879	6.03702005912882	7.05929976099222	6.52603695685063	7.76540995678635	6.59573576892499	7.35122533694247	6.05755158430832	6.57553399079062	6.70976677081867	6.72772056885482	6.9248712752287	7.76540995678635	6.53852806731488	6.70053013214146	7.04915940384933	7.07612587388527	6.75227294463999	6.95893930432215	6.73869151364431	6.03702005912882	7.18326107837655	7.47743622499763	6.74135789030335
PREX2	3.33064340416415	3.51053396427908	3.08857198840464	0.781538857180924	3.90282542636498	3.43828903498183	0.954599630293617	3.34611414692182	0.952960745600975	3.3237501244656	2.32718799848777	2.97683103741062	3.44394047232675	3.5001280512876	1.85361618161873	0.781538857180924	1.34831599929252	3.69757733835244	3.68232674474874	3.90282542636498	2.46425666954858	3.77659113140002	2.35824335394001	2.89863437240707	3.52771182752419	1.89930580817451	3.21364830261034	2.55654992743485	2.22864903642486	2.03564745682829
MLLT10	5.80890118609469	5.80934612250811	6.04967464806405	6.08681813707351	6.00124634732049	5.81121455094075	6.01815554913823	6.07680005668429	6.45034323739309	5.94149628978639	5.78191208342438	6.2150676495116	5.88405703333858	6.45034323739309	5.91377587434896	5.81299887815566	5.78191208342438	6.20320731282058	5.98496227153235	5.81069849204194	6.14835226247499	6.12836476965867	5.96654646949765	6.40252903971068	6.01271148378519	6.37219853045547	6.1174216914281	6.1821462263498	5.99627343463631	5.86014101170087
CCDC6	5.98663041153558	6.37722530306392	6.07549235426968	5.93418842816325	6.0373854681166	5.63617385672957	6.46562159693218	6.48830126555811	5.92403763879506	5.91635471154246	5.73080806336795	5.83746084415281	5.93457939716238	6.37720204878877	5.63832441699769	5.90894457384399	5.87808237758675	6.21891243707898	6.35235415483657	5.63617385672957	6.31808866136123	6.31508668955246	5.92021049222716	6.12688794222416	6.31674495580168	6.32491646084742	6.48830126555811	6.32634585690115	5.83260334511399	5.8649764281205
TET1	5.07276639096759	4.14255374907913	4.07501772598678	6.03485270727491	4.63949904357938	3.41628136611007	5.0566172738913	5.78322936355576	4.73725992290974	4.72313196056519	5.79733987705299	4.80829872144346	3.97596944529845	5.39354955928439	5.71724403415779	5.09278436944482	4.75653841646764	4.97251704961727	3.41628136611007	4.16335228009967	6.03485270727491	5.19990120333865	4.51888449290459	5.31533885225576	5.4578545106304	4.97862560124311	5.09750415343833	4.81072537601067	4.13715654682533	4.84720961230494
NCOA4	10.0975814379677	9.90893053563091	9.94957214076685	9.92993560617212	10.1896182283906	9.86401861543632	9.87591955658386	9.79206578065957	10.6161045995394	10.3760891043658	10.1175136221663	9.74478776835932	10.1463858581602	10.6161045995394	9.7457572468826	10.3752097209352	9.74478776835932	9.92794050253512	10.4091122150558	10.14921262051	9.965653894235	10.5725664619895	10.2711618480249	10.2421287224286	10.018522063713	10.0735795612618	10.0134225302362	10.4665749852782	10.2498739474793	10.2201567210866
PDCD1LG2	3.51837331353328	3.98676664246252	1.79935374809744	1.20984565852174	2.72931920588418	2.24006551505637	1.5155736724754	1.85412677502134	1.69917199480699	2.43207870385922	2.1007318086288	2.05562342273251	1.32630047340561	1.34892948229248	3.02249810675512	2.15541861169229	1.20984565852174	1.64793013520594	1.77514415205982	1.96735360122042	2.09073619182189	1.8423596359907	3.98676664246252	2.32462628894362	1.71568978413738	1.94089903000571	1.866467749894	3.53746511042565	1.82701972199213	2.28302203826806
HMGA2	2.67246506587785	3.64009524848104	3.34159182826306	3.08690605911805	4.04213615718401	4.51174439324853	4.08587161289458	4.53289371218659	3.60559442849792	3.38130653302792	2.95109955402452	3.27426525340053	2.73112936221491	3.71702001598233	3.414775426098	3.08733226949549	2.67246506587785	3.95530457069397	3.88970216580436	3.23837639717298	4.53289371218659	4.14753099966844	3.04500748184095	3.60411371656338	4.07626469523002	4.13079549583145	3.86425274835306	4.27470184262283	2.98741311669872	2.70410492446932
TCL1A	4.06130039424637	4.85179736832489	4.73906782009515	2.97701192104884	5.48402468114229	3.93025710655754	4.25910033723675	2.97701192104884	4.58083976714017	4.76057672872219	5.07330293303546	3.09751938080007	5.13037055836036	4.04629540038675	4.95136645527816	4.56906458598717	4.66999946708381	5.27619486044327	3.54618770556463	3.95039674380047	3.97335062555597	3.50602741730525	5.48402468114229	4.9092647441589	5.44200468997068	5.44467585150393	5.16488817804153	4.59130529284551	3.87507802648434	4.18061198061413
CALR	6.68734698000132	6.64115163725759	6.37282308975413	6.43843043230931	6.60426851780172	6.1758570168345	6.22724664892734	6.21688854951359	6.56594015739703	6.65660663798548	5.94950363340764	6.52600571423385	6.69517090108808	6.36889540807471	6.27058425473764	6.77485060009728	6.33818818203378	6.32197061830728	6.58886245734925	6.21698887265162	6.08679513248185	6.34449916386168	6.52128610201352	6.77485060009728	5.95243569895384	5.94950363340764	6.2753192536727	6.52877325017465	6.12760016295624	6.59265595911674
TAF15	6.33153753891498	6.13001475664823	6.23892550659148	6.35667094531141	6.44398782961761	6.34716953067375	6.49824205097439	6.91203442815281	6.25598865133853	6.2106719872162	6.15005857715073	6.37631942913487	6.28105659496649	6.91203442815281	6.44393131658366	6.67852862138195	6.4452428035391	6.66183129179503	6.35289801262467	6.3927156745686	6.79106067907358	6.45858275947019	6.52675216509493	6.89629864164318	6.13001475664823	6.34928656098882	6.57842780753541	6.83277196751647	6.33319236745992	6.43368748357991
FIP1L1	6.09659370102229	5.6974709101494	6.35007899276287	6.27269642249922	6.29475455123232	6.04524790595546	6.2597343280618	6.35007899276287	6.15747496655027	5.94404169885316	5.96635007711042	6.25460432258797	5.69545898153651	5.98785842967613	6.1491767277088	6.06771255602389	5.80959011437355	6.03959759846727	5.69545898153651	5.8184438043239	5.86249137489041	6.13259614360916	5.85018876556107	6.14938249875888	6.27968425285235	6.26054927432988	6.19037137941311	6.12102115982575	5.95079737855788	6.02010745712553
ELL	4.84337368207004	4.69494631131402	4.88967043690253	4.73794794292265	4.61558749166847	5.05715356885207	4.43123503080497	4.31996948260495	4.80609730280151	4.76923991490594	5.18484303588619	4.92154312511265	4.82945829343203	4.44430660083177	4.80087296069243	5.02246445364908	4.74766414645224	4.75726547971011	5.14765808721539	4.31996948260495	4.9354822245571	5.01116241407893	4.79579062293105	5.04063034231956	4.71551917620158	4.91527603507481	4.60064677489108	5.18484303588619	4.72751496355146	4.76759805101417
LZTR1	5.51736757364809	5.70786769885116	5.60476783559451	5.9186208432744	5.80134039990144	5.58782874302558	5.63279612459907	5.50410059035828	6.11099660946647	5.71156095395281	6.19652872253115	5.97602321167652	5.86363699558537	6.02190268056579	5.42883619056352	5.52849427527084	5.62792345396995	6.2839848097858	5.84413021898588	5.42883619056352	5.79387042453471	5.67423625817077	5.84911517473014	6.15390341493803	5.66733241857921	5.72753480434528	5.8105708328762	6.2839848097858	5.54479863664887	5.61369339847001
CLTCL1	3.95499977713645	5.4814115574976	2.60654832532095	3.96442648017282	4.12087126001124	3.49714872115098	3.38625754364591	3.68222689565596	4.30983048470125	3.53178858630482	5.91214949574097	5.91214949574097	4.29980227429454	4.45798860960766	3.67595865590644	2.54162319015832	3.49575592858456	5.02569615393971	4.95422347697191	2.54162319015832	4.34578452565731	2.99245824074603	4.51522614693422	5.70088581202199	3.02244752047337	4.18746999865098	3.59102811925544	3.72085565123659	4.19673346667028	3.48625743280937
ZRSR2	6.48118330404649	6.60577059102942	6.52516498227128	6.28739988763611	6.55281337804653	6.34704645419213	6.06574768863885	6.40639466897468	6.68183712325423	6.22846999410912	6.72614874710687	6.58016854325655	6.73062741825553	6.47353097644159	6.18739009698871	6.06574768863885	6.13813100063619	6.43591485747416	6.70985834551059	6.09193174156997	6.48052340921422	6.39455668055754	6.26002909356042	6.73062741825553	6.42443992472472	6.37041258264479	6.27667190140083	6.64894669464481	6.19076820082884	6.30162566296938
USP9X	7.33767997777616	7.0195851882841	7.18029980532855	7.25460846497042	7.28841210205253	7.39217338041681	7.32935140821637	7.3259188862169	7.22774953222134	7.21546189259082	7.22800930686377	7.25447350763017	7.44604158460145	7.02485182020116	7.24895184864587	7.28380105052685	7.1248211119957	7.3558007287141	7.43699460764453	7.06796187910039	7.15706954797693	7.0195851882841	7.18308730623328	7.07917160372866	7.44604158460145	7.38460711630612	7.35747903321542	7.07913314485866	7.38740644287425	7.20248941492183
RBM10	6.82911878862149	6.95575396402495	7.07312387884241	7.18526768163373	7.09160118647824	6.89726131940781	6.92949537341441	7.28490863692609	7.34880653236463	6.92738370243014	7.33814078382496	7.3622014409012	6.87564782058845	7.0473566104812	6.82911878862149	6.97323737209493	6.91080813237869	7.45282832405439	7.11546733274305	6.87735197778561	7.28324769716631	7.13828840829556	7.08374075358857	7.38242829941244	6.99623291163023	6.99091805076953	6.91055362459204	7.45282832405439	6.89000591790048	7.05360734883307
KDM5C	5.2610123420803	4.95087138216429	5.15857347112724	5.4689834561029	5.73017601443259	5.19334462107809	5.2822860105503	5.30046657891224	5.73017601443259	5.13091508846997	5.54381862137743	5.52761143778783	5.36907551559471	5.53202285728338	4.97881338017763	5.14729745853444	4.95673314487793	5.63201412793069	5.15132252935084	5.00078655354392	4.95087138216429	5.73004222862439	5.43405492203657	5.69536211137401	5.67491128763806	5.71327518817939	4.9818013708651	5.39306287442537	5.24083106136169	5.21282781556845
SMC1A	4.85379782653191	4.444873230786	4.74576145701954	4.81266265314984	4.9659612187532	4.81712408024636	4.69409856536286	5.08055367145429	5.19622323309753	4.72870218594232	4.8234873314654	5.08274445224216	5.01863112435996	4.98529803067087	4.444873230786	4.89516064741196	4.63549003703347	4.98307920061917	4.77459815666998	4.79064776540317	4.87131124599798	4.91948582089389	4.8540272170469	5.22090805042746	4.82483003540819	4.66972657918703	4.71729152954002	5.22090805042746	4.68846497679469	4.57559082071677
ARID1A	5.91536827389128	5.9468772937755	6.26905282338382	6.13574928963412	5.91536827389128	6.34779035159992	6.11551586606337	6.01761551154183	6.29992083745241	5.94900575539854	6.21894200544854	6.23976229370576	6.21047859423264	6.05862741598714	5.95133690456433	5.94137771075077	5.99555189261635	6.1562470916684	6.37982835158254	6.18215178536797	6.3847124661709	6.39853240360297	6.28457383372149	6.38149061316413	6.15447600492672	6.07025020383412	6.00948867547794	6.39853240360297	6.07415432276341	6.03514032779509
TRRAP	5.77572302572678	5.54918488898411	5.83420221038849	6.09984270821869	5.85998955068968	5.62880400509143	5.98245075391253	5.64146587542828	6.05747710833663	5.94586675629695	5.71776057265395	5.80710799869977	5.95558931096158	6.09984270821869	5.74095131166723	5.82743076104864	5.79515472607994	6.04491301269659	5.80969182242943	5.58076777872304	5.94269060506736	5.77327296297437	5.69016498149681	5.54918488898411	5.77473311637401	5.89927156425443	6.0675263772316	6.02721620869853	5.65504755927831	5.65203367501909
PICALM	6.97152361176868	6.76220650963637	6.39896661059563	6.10298776643224	6.40723449994717	6.82116919909226	6.10298776643224	6.48814027044334	6.33617628172363	6.75558147793385	6.25989085553555	6.54297618572113	6.85384994516613	6.33170482632729	6.33130738150671	6.90012461782541	6.78955426667541	6.39512445016837	6.97610002848793	6.97610002848793	6.38782840297835	6.97266564757919	6.24905072206345	6.14472500304081	6.47772977275492	6.72694364605176	6.30925122301915	6.34131451317071	6.94680372079026	6.26474404690251
AXIN1	5.23772491678605	4.58748342531893	5.79968494108251	5.67950612793844	4.95563657474613	4.94428494592242	5.65063079885578	5.37817685178627	5.59100604675813	5.01020665452686	5.01574062549413	5.11667406769683	5.23927254842416	5.43210672680355	5.09010865598547	5.13568864821995	4.72321160068179	5.79968494108251	4.89488499214927	4.58748342531893	5.62758813509719	5.43615538705282	4.8316000935202	5.77799628164739	5.00356410567466	5.36963383838985	4.9274096884627	5.78201050368593	5.01723493387617	4.89466453021786
AXIN2	2.78442397195508	2.23357512952883	2.95334853630183	2.11467505779833	3.27681214890486	2.36761863923724	3.38963339676603	2.26207567361302	3.92529215447415	2.20137273686966	3.6029089035635	2.71569912891415	2.31933632939069	2.46228924000247	3.32880886313684	2.11467505779833	2.16426511066075	2.75052129556879	2.24083227664308	3.62068115280706	3.39916219445445	2.340434173221	3.47026181238749	2.76881415389247	3.02474794896883	2.12780528379542	2.2130693447221	3.92529215447415	3.05901122575793	2.93559241484519
BAP1	5.13237834776515	5.07921435794965	5.55188778694671	5.69256339756468	5.36561480254102	5.29654917366356	5.28468624484898	5.35896131478824	5.47557584575437	5.25276578662336	5.74489971078554	5.7325328116104	5.74489971078554	5.50918822649217	5.03074611263968	5.36930962893397	5.35838430006049	5.21730406483751	5.71000220718818	5.43576718748177	5.63767386998398	5.29448555285222	5.22697264119373	5.62476553885659	5.49545680085824	5.53220795346996	5.03074611263968	5.7102738697973	5.19937174077178	5.20444320402898
CARS	6.09501833671353	6.54878249723686	6.26858667571976	6.77908586649183	6.40121724258215	6.46363172064067	6.4446406495923	6.52270631446366	6.63713574968082	6.0949539164978	6.57324887250808	6.75061749116773	6.33041040058716	6.77908586649183	6.53993168237855	6.0949539164978	6.11932548025698	6.54339919863172	6.16928322655687	6.22510143161728	6.42805422055091	6.36149641918547	6.68283490443706	6.58454895748034	6.55007995981139	6.63259342254321	6.30558176919339	6.68013324099924	6.41387195167265	6.342358602388
HIST1H3B	4.20569211453858	3.44251570817022	3.95183326364264	2.91161556951361	3.69640534965138	3.62306713859201	2.45915694134208	4.15921019090066	4.20344179251709	3.43800389226582	2.85333663987402	4.06742463050793	2.45915694134208	3.94873727991196	2.51329436825582	3.24854200198038	3.26910344557	3.63345360515367	3.5937702835605	3.20914686971253	3.27604628017648	4.33256393198761	3.89525681147762	3.94772580300626	3.1952719453574	3.65942613475492	3.44636578604301	4.33256393198761	3.24927959803866	3.50330586971339
BCL2L12	5.54169449330132	5.9443299453885	5.79000702613019	5.84307734705897	6.01619843986739	5.54486028578494	5.86869083274522	6.29754299112204	5.92621019854111	6.06087800279205	6.05972757033677	6.0934786638726	5.87263076890574	5.7316869731064	5.50829679168432	5.8437249856588	5.7034858104416	5.83706000951197	5.68503425970152	5.79395918098909	6.01251095415117	6.29152812435741	5.97414294869777	6.18021554554116	5.80047292808131	5.50829679168432	6.29754299112204	6.10065723242334	5.74082540976063	5.54003854468287
CASP3	7.72742413106804	7.86706621162387	8.10087989951108	8.23487624690636	8.16297811537369	7.47120666929249	8.24980022008818	7.57007127407914	8.05098196418792	7.65846202023703	7.48683671149766	7.51035751459245	7.56262393462342	8.35081793987324	8.39978037995296	7.65078994604127	7.77672178899265	7.84434005747044	7.95507399367299	7.75981826055008	7.77547701910442	8.21118021374104	8.06172591270077	7.47120666929249	8.27952618456689	8.34348613654017	8.39978037995296	7.87372474709598	7.78563074079068	7.845661107581
BRIP1	5.38480766243007	5.15213026833141	5.52855818240381	5.6300131144697	5.00974334638502	4.37963463222454	5.44966536151195	6.57642523768061	5.35662719577846	5.36669497688995	5.74234546983631	6.50691134271254	4.5472117809798	5.35404943361664	5.97494056507858	6.0351262059512	5.94249242730735	5.12323670407916	4.31144015122934	4.84387390938806	6.45519232053494	5.4946121222378	4.89468809697972	5.32488470933988	4.80691467693239	4.78189872445328	6.57642523768061	5.13042221954882	4.31144015122934	5.43333134159303
SPOP	6.67177630496393	6.87943422102097	7.07361238741005	6.61473353761274	6.93417983656123	6.839330621543	6.89801770426986	6.92195689398386	7.12667049946411	6.6427245616117	7.11251650862969	7.18122756311231	6.69867887980449	7.18122756311231	6.79388800220383	6.69446325297483	6.71285427371593	7.17914360820093	6.91970352352539	6.65555658219373	6.79262342681503	7.0071360280144	6.95098867238617	6.93193044953892	6.79639258806448	6.87032979987507	6.81753908011105	7.07946083749292	6.82771641840028	6.61473353761274
USP44	2.91409685774559	3.4847784535558	5.32754587220315	3.82013656922669	5.98875603886427	2.62967147322688	4.36782804211452	3.88786705820336	4.56200582855796	2.89834844069504	3.98884160774888	3.57979628010176	3.09063976875136	5.80117587894379	4.43944128108254	3.38205359478297	2.62967147322688	5.30899466582806	3.38794799211953	3.1476471081982	3.01603469595952	4.2975255220336	5.98875603886427	3.73609586861605	4.28137258748937	3.79655749395431	3.51546064017645	5.96450237449023	3.60202339934117	3.74911363569914
ZNRF3	4.09291033684498	4.09741281025806	4.51788223863324	5.48390588729296	4.68703599511135	4.08402044787793	3.97801214626333	5.6601061073476	4.81860240560159	4.60402013323361	5.68492384611126	5.16249758611205	4.89157356364736	5.18023176600573	4.66246745127048	4.41131674304432	4.50567543310477	3.97801214626333	4.94180979509375	4.09611171348252	4.97683012765035	5.62705753567645	4.44822952884531	4.83173763931997	4.61575393841195	4.65396136882092	5.68492384611126	5.41079979383067	4.58682562036469	4.01792974715885
CASP8	5.88506960890324	6.03298196298789	6.38494837392113	6.22269353215853	6.1487453051427	6.07836691294014	6.25448051594923	5.93771979208819	6.27424430673689	5.63189439917385	5.63286401596133	6.13951732952572	5.63189439917385	6.33754132104369	6.1697993632514	6.03310451035864	5.67883974165674	6.4108723643094	6.1890569124182	5.97720843645545	5.78910032598407	6.08773368474087	6.24889135423317	6.05975452410159	6.23525179486844	6.4108723643094	6.33095681132707	6.39467110937865	6.30473258672273	5.87436871819126
TRAF7	5.41895514157845	5.50314707133559	5.28980385578769	5.69146318255582	5.56164641271907	5.33999078825759	5.55774528250503	5.22206130282378	5.45360228695863	5.50279303563537	5.82090055342812	5.66817822708113	5.65452529468713	5.53671722643386	5.31981891376656	5.62232344953177	5.5202649620014	5.58873340754065	5.41300753481231	5.22206130282378	5.81553535830026	5.68341085958626	5.32464364968354	5.77256441622123	5.36472141100577	5.23109508161461	5.40289195068998	5.82090055342812	5.33185011041037	5.39863159828397
PHF6	5.77015141704857	5.53547354145288	5.86214087171799	5.36844807226754	5.88185719923431	5.48789315750566	5.89172260307654	5.96481322951314	5.97644909800905	5.70855648114095	5.84299704460195	5.57138829388642	5.61627381464577	5.93489079872492	5.61610758755854	5.69254543083269	5.61442494658319	5.61492141048211	5.59827133911992	5.36844807226754	5.75728978080355	5.87710276248471	5.64441829452895	5.80129392858783	5.55135286759353	5.80240065820644	5.80154436546724	5.97644909800905	5.49274867010269	5.5636064845549
CASP9	6.08610418477041	6.40717169202488	6.22147397695705	6.06063310857853	6.17214811580216	5.73341144095538	6.08323742637139	5.73341144095538	6.25586504000365	5.85259974366525	6.28031024999197	6.33353737466576	6.05755807341427	6.11204539800113	5.90154407662863	5.86686453881593	5.80116838758129	6.12892360400172	6.47682012171549	5.97673567864539	6.09831089513883	5.99597644817726	6.06897892762074	6.38725560648657	5.92678950129866	6.01161203554927	5.83423878604118	6.47682012171549	5.94960539917383	5.88770922088881
HOOK3	6.65215381317042	5.94374384070813	6.23375620922326	5.76282196369509	5.91245898837825	6.82348270239662	5.97360368623294	5.8864645459567	5.78343704169538	6.47381590448642	5.83626836366613	6.03117246790173	6.82348270239662	5.76282196369509	6.49017604823836	6.29114259133683	6.21639007378954	5.93549851504219	6.34398629500871	6.49367694437167	6.19294318219744	5.77151533673657	6.43781267448515	6.02034340404845	5.88759138282408	6.04382425810822	5.97755347277768	6.05855182661882	6.68227604081724	6.43869739075483
CARD11	3.53042163713492	2.79042467390336	3.34239444459843	3.9593644115647	3.48652630917639	2.71202516736643	2.48505046188771	3.48843378795598	3.7512855741899	2.70905804819753	2.66395792433613	2.20930582176238	2.89406442391623	3.48453548548881	2.20930582176238	3.26374440619231	3.15943647443054	4.0302442887227	3.29054018003026	2.26097338795221	2.71540689922206	3.80608555389266	2.85684692388077	3.12430704609695	3.22418078256017	3.50971449747722	2.62310597038293	4.0302442887227	2.94007996433074	2.95281349343683
MAML2	4.26168628903287	4.82094057608011	3.20986854003811	2.86972528788522	3.24876160416521	4.5098097686346	3.66005893443528	3.61933752335805	3.38184590388733	4.40061160803071	3.49842519588166	2.81426207535479	4.58369871707135	2.81426207535479	4.39593992775508	4.25628488635573	3.85750497871086	3.3963358511288	4.2627797064997	4.53670888967326	3.56125987948929	3.49724161455551	3.9150485964065	3.76447025237655	3.59807603486191	3.2144444288664	3.42424728531966	4.82094057608011	3.83847003998151	4.0785906661423
CUL3	6.30519723410822	6.10866501186596	6.42942516553518	6.61487630117804	6.40142350833796	6.74968591950069	6.75359535492221	6.49978590736341	6.34560270897638	6.42944273086596	6.72107262663761	6.12953469122277	6.29917500244177	6.65747075190981	6.59350519996561	6.25575687688757	6.3366439023305	6.16988926051022	6.19905361720976	6.10866501186596	6.36668437678842	6.75359535492221	6.62182621220455	6.1192575952322	6.62071796917662	6.71333964153018	6.44867976699466	6.22300013247042	6.74065022374296	6.32599995969292
