Column_Label,Type
PDZD4,Gene_Expr
ATP2B3,Gene_Expr
ROCK1,Gene_Expr
CBFB,Gene_Expr
PDK3,Gene_Expr
HYAL2,Gene_Expr
HDAC4,Gene_Expr
RASSF1,Gene_Expr
FGFR3,Gene_Expr
IFI35,Gene_Expr
HEATR6,Gene_Expr
COASY,Gene_Expr
PLEKHH3,Gene_Expr
MEF2A,Gene_Expr
OTUD5,Gene_Expr
TFE3,Gene_Expr
TBC1D25,Gene_Expr
ACSL4,Gene_Expr
INPP5A,Gene_Expr
GPKOW,Gene_Expr
GRIPAP1,Gene_Expr
FTSJ1,Gene_Expr
PRR11,Gene_Expr
REEP1,Gene_Expr
ATP11A,Gene_Expr
POLR1A,Gene_Expr
LAPTM4A,Gene_Expr
TTC7A,Gene_Expr
IP6K2,Gene_Expr
STON1-GTF2A1L,Gene_Expr
SRBD1,Gene_Expr
KIF2A,Gene_Expr
RASGRP2,Gene_Expr
PSME4,Gene_Expr
IFT80,Gene_Expr
SIRT2,Gene_Expr
ERLEC1,Gene_Expr
PPP2R5B,Gene_Expr
PYGM,Gene_Expr
PITX1,Gene_Expr
TRPC7,Gene_Expr
MAST4,Gene_Expr
ADGRF5,Gene_Expr
SDK2,Gene_Expr
ADAM7,Gene_Expr
NUP133,Gene_Expr
NUCKS1,Gene_Expr
VPS35,Gene_Expr
DNAJA2,Gene_Expr
BCL3,Gene_Expr
KCNAB2,Gene_Expr
ABCC9,Gene_Expr
GAL,Gene_Expr
CLEC2D,Gene_Expr
FUNDC1,Gene_Expr
MAOB,Gene_Expr
RORA,Gene_Expr
DRD4,Gene_Expr
TGFBR3,Gene_Expr
PLA2G10,Gene_Expr
HES2,Gene_Expr
ATP1B3,Gene_Expr
NEDD4,Gene_Expr
PIGB,Gene_Expr
MAPK6,Gene_Expr
GNB5,Gene_Expr
RAB27A,Gene_Expr
HDHD5,Gene_Expr
UFD1,Gene_Expr
LRP6,Gene_Expr
GUCY2C,Gene_Expr
SCT,Gene_Expr
PHRF1,Gene_Expr
ELP1,Gene_Expr
NUCB2,Gene_Expr
PFN2,Gene_Expr
PTPN3,Gene_Expr
SPTB,Gene_Expr
DAPP1,Gene_Expr
FGF10,Gene_Expr
SLC44A1,Gene_Expr
TMEM260,Gene_Expr
SMG6,Gene_Expr
EXOC5,Gene_Expr
CLTCL1,Gene_Expr
FSTL3,Gene_Expr
DGCR2,Gene_Expr
RNF126,Gene_Expr
MNT,Gene_Expr
ZXDC,Gene_Expr
JMJD6,Gene_Expr
POLB,Gene_Expr
ST6GALNAC1,Gene_Expr
WIPI1,Gene_Expr
FRMPD1,Gene_Expr
GBA2,Gene_Expr
NDST1,Gene_Expr
ASNS,Gene_Expr
AP3M2,Gene_Expr
CNGB1,Gene_Expr
ST6GALNAC2,Gene_Expr
CHAT,Gene_Expr
PABPC1,Gene_Expr
TESK2,Gene_Expr
CFAP20,Gene_Expr
CSNK2A2,Gene_Expr
PTPN21,Gene_Expr
EIF2B3,Gene_Expr
CAMK2A,Gene_Expr
TCOF1,Gene_Expr
CDC42,Gene_Expr
OSBPL3,Gene_Expr
SLC12A3,Gene_Expr
RAD18,Gene_Expr
ATP2B1,Gene_Expr
TRPM5,Gene_Expr
NCK2,Gene_Expr
MAP4K4,Gene_Expr
MGAT4A,Gene_Expr
RPL31,Gene_Expr
WDR1,Gene_Expr
SNX13,Gene_Expr
MS4A12,Gene_Expr
ARHGAP10,Gene_Expr
RPS6KA2,Gene_Expr
ING3,Gene_Expr
VASH1,Gene_Expr
LMCD1,Gene_Expr
BUD23,Gene_Expr
SEL1L,Gene_Expr
TRIP13,Gene_Expr
ATP6AP1,Gene_Expr
TCF3,Gene_Expr
TRIB2,Gene_Expr
DAZAP1,Gene_Expr
MBD3,Gene_Expr
HLTF,Gene_Expr
FAM50A,Gene_Expr
FAM3A,Gene_Expr
CPSF1,Gene_Expr
MYO3B,Gene_Expr
CYBRD1,Gene_Expr
CDH19,Gene_Expr
PDCD2,Gene_Expr
SLC6A15,Gene_Expr
RDH11,Gene_Expr
PRKACA,Gene_Expr
ADGRL1,Gene_Expr
SPP2,Gene_Expr
ACTN1,Gene_Expr
ZFYVE26,Gene_Expr
RPS6KA6,Gene_Expr
EPN2,Gene_Expr
PTPN18,Gene_Expr
LIMS2,Gene_Expr
ASIC4,Gene_Expr
SPEG,Gene_Expr
LNX1,Gene_Expr
ALDH3A2,Gene_Expr
TFRC,Gene_Expr
SREBF1,Gene_Expr
TRPC5,Gene_Expr
AFF4,Gene_Expr
UBE2D1,Gene_Expr
PALS1,Gene_Expr
RHOBTB1,Gene_Expr
SMC1A,Gene_Expr
HSD17B10,Gene_Expr
MARK2,Gene_Expr
HMMR,Gene_Expr
CHFR,Gene_Expr
TRHDE,Gene_Expr
P4HA2,Gene_Expr
FCGR2B,Gene_Expr
NFATC3,Gene_Expr
TRNT1,Gene_Expr
ACADVL,Gene_Expr
STK10,Gene_Expr
FBXW11,Gene_Expr
ACAP1,Gene_Expr
CRMP1,Gene_Expr
EVC,Gene_Expr
DERL2,Gene_Expr
SIDT1,Gene_Expr
NDE1,Gene_Expr
IRAG1,Gene_Expr
TMEM38A,Gene_Expr
AP1M1,Gene_Expr
PVR,Gene_Expr
XRCC1,Gene_Expr
SCARB1,Gene_Expr
CYP2W1,Gene_Expr
MCM2,Gene_Expr
MOV10L1,Gene_Expr
PANX2,Gene_Expr
SELENOO,Gene_Expr
TP63,Gene_Expr
ALPK1,Gene_Expr
LLGL2,Gene_Expr
PDE8A,Gene_Expr
CLCN4,Gene_Expr
NLE1,Gene_Expr
SDHA,Gene_Expr
SMARCE1,Gene_Expr
FNDC8,Gene_Expr
GSDMB,Gene_Expr
KDM5A,Gene_Expr
ADAM11,Gene_Expr
PPP2R3A,Gene_Expr
FERMT2,Gene_Expr
ABCB11,Gene_Expr
DHRS9,Gene_Expr
CD5L,Gene_Expr
PTGS2,Gene_Expr
IGF2BP2,Gene_Expr
MAP3K13,Gene_Expr
ST6GAL1,Gene_Expr
TBX21,Gene_Expr
FRY,Gene_Expr
PICALM,Gene_Expr
NSF,Gene_Expr
GLI2,Gene_Expr
CLASP1,Gene_Expr
MRPS34,Gene_Expr
NOTCH3,Gene_Expr
CLNS1A,Gene_Expr
PPP2R2C,Gene_Expr
TEAD2,Gene_Expr
EED,Gene_Expr
CDHR2,Gene_Expr
TSG101,Gene_Expr
NCBP3,Gene_Expr
ATP2A3,Gene_Expr
CA12,Gene_Expr
MGLL,Gene_Expr
NTN4,Gene_Expr
BCS1L,Gene_Expr
NUAK1,Gene_Expr
DPP8,Gene_Expr
SLC24A1,Gene_Expr
ZNF532,Gene_Expr
SCARF1,Gene_Expr
LMAN1,Gene_Expr
HACD3,Gene_Expr
IPCEF1,Gene_Expr
ZZEF1,Gene_Expr
NOX3,Gene_Expr
ENO1,Gene_Expr
SLC12A1,Gene_Expr
MYDGF,Gene_Expr
ANO8,Gene_Expr
TUBE1,Gene_Expr
ARHGEF10L,Gene_Expr
TXK,Gene_Expr
WSCD2,Gene_Expr
KCNQ2,Gene_Expr
TACR2,Gene_Expr
ACTR6,Gene_Expr
TIPIN,Gene_Expr
SRI,Gene_Expr
EIF4G3,Gene_Expr
NUP37,Gene_Expr
SEMA3A,Gene_Expr
GTSE1,Gene_Expr
SEMA3C,Gene_Expr
TTC38,Gene_Expr
ACAT1,Gene_Expr
GRAMD4,Gene_Expr
CELSR1,Gene_Expr
WNT8B,Gene_Expr
ZNF638,Gene_Expr
SLC25A40,Gene_Expr
TIMM21,Gene_Expr
ADD2,Gene_Expr
FGF4,Gene_Expr
RASAL2,Gene_Expr
VPS9D1,Gene_Expr
ZNF37A,Gene_Expr
MARK3,Gene_Expr
SLC25A3,Gene_Expr
FNDC3B,Gene_Expr
FOSL2,Gene_Expr
CACNG4,Gene_Expr
FRYL,Gene_Expr
TMEM131,Gene_Expr
FSCN1,Gene_Expr
ACTB,Gene_Expr
MOCOS,Gene_Expr
PLD1,Gene_Expr
ATP12A,Gene_Expr
WDR62,Gene_Expr
DLG1,Gene_Expr
RAB7A,Gene_Expr
BCAP29,Gene_Expr
SEC31B,Gene_Expr
SART3,Gene_Expr
ARHGAP15,Gene_Expr
TUBA3D,Gene_Expr
PAX2,Gene_Expr
EXOSC7,Gene_Expr
KIFAP3,Gene_Expr
MKRN2,Gene_Expr
MCM6,Gene_Expr
REXO2,Gene_Expr
RBM7,Gene_Expr
RBMS2,Gene_Expr
BAZ2A,Gene_Expr
PTPN23,Gene_Expr
MLH1,Gene_Expr
UNG,Gene_Expr
FMO4,Gene_Expr
KLHL20,Gene_Expr
RGS11,Gene_Expr
SLC46A1,Gene_Expr
PLXNA2,Gene_Expr
SPAG5,Gene_Expr
ANKRD13A,Gene_Expr
TPD52,Gene_Expr
ACACB,Gene_Expr
TRAF4,Gene_Expr
PAG1,Gene_Expr
GPATCH1,Gene_Expr
ICAM3,Gene_Expr
NT5C2,Gene_Expr
MCAM,Gene_Expr
GPC4,Gene_Expr
MBNL3,Gene_Expr
CAMSAP3,Gene_Expr
RAP1GAP,Gene_Expr
XAB2,Gene_Expr
ARHGEF1,Gene_Expr
STXBP2,Gene_Expr
MAP2K7,Gene_Expr
DGKD,Gene_Expr
CTTNBP2,Gene_Expr
ACTL6B,Gene_Expr
RARB,Gene_Expr
TOP2B,Gene_Expr
TM9SF3,Gene_Expr
NFKB2,Gene_Expr
UBE2T,Gene_Expr
PPP1R12B,Gene_Expr
DNAJC10,Gene_Expr
GTF3C1,Gene_Expr
IL4R,Gene_Expr
USP33,Gene_Expr
PAK3,Gene_Expr
CAPN6,Gene_Expr
DCX,Gene_Expr
SNRPA,Gene_Expr
SPAG6,Gene_Expr
EXOSC5,Gene_Expr
DYNC1I2,Gene_Expr
APBB1IP,Gene_Expr
LRCH4,Gene_Expr
FAM76B,Gene_Expr
SIRT6,Gene_Expr
TYR,Gene_Expr
POLD3,Gene_Expr
ACTN2,Gene_Expr
CAPZB,Gene_Expr
GPR137B,Gene_Expr
NAALAD2,Gene_Expr
JADE1,Gene_Expr
SLC25A43,Gene_Expr
UBE2A,Gene_Expr
FGFR1,Gene_Expr
FKBP6,Gene_Expr
SMC1B,Gene_Expr
FBLN1,Gene_Expr
ITGA8,Gene_Expr
CST7,Gene_Expr
MAP2,Gene_Expr
PIAS2,Gene_Expr
AMPH,Gene_Expr
ARAF,Gene_Expr
MCCC1,Gene_Expr
LAMP3,Gene_Expr
FAP,Gene_Expr
NEBL,Gene_Expr
ACER3,Gene_Expr
UBE2K,Gene_Expr
PIK3C3,Gene_Expr
N4BP2,Gene_Expr
TIGAR,Gene_Expr
TULP3,Gene_Expr
SYNJ2,Gene_Expr
ADCY2,Gene_Expr
PPP2R5C,Gene_Expr
RBFOX1,Gene_Expr
GNB1,Gene_Expr
HOXA9,Gene_Expr
EDN1,Gene_Expr
MLLT10,Gene_Expr
ZCWPW1,Gene_Expr
ADCYAP1R1,Gene_Expr
FGF20,Gene_Expr
P2RY10,Gene_Expr
ITM2A,Gene_Expr
NRDC,Gene_Expr
VDAC3,Gene_Expr
PCM1,Gene_Expr
TNRC6C,Gene_Expr
CBFA2T2,Gene_Expr
BRINP1,Gene_Expr
ITCH,Gene_Expr
PKD2L2,Gene_Expr
TP53INP2,Gene_Expr
SDF4,Gene_Expr
MYH7B,Gene_Expr
BPIFB2,Gene_Expr
TP73,Gene_Expr
TOLLIP,Gene_Expr
UBE2D4,Gene_Expr
CLUL1,Gene_Expr
RUNX1T1,Gene_Expr
CDH17,Gene_Expr
THOC1,Gene_Expr
FKBP7,Gene_Expr
OSBPL6,Gene_Expr
SLC1A3,Gene_Expr
XRCC5,Gene_Expr
LXN,Gene_Expr
SP140,Gene_Expr
MKNK1,Gene_Expr
TNS1,Gene_Expr
REXO1,Gene_Expr
SAR1A,Gene_Expr
CDC14A,Gene_Expr
RAPGEF3,Gene_Expr
CEACAM1,Gene_Expr
SENP1,Gene_Expr
DUSP13B,Gene_Expr
CIC,Gene_Expr
LIPE,Gene_Expr
FDFT1,Gene_Expr
PAFAH1B3,Gene_Expr
OPHN1,Gene_Expr
AFM,Gene_Expr
KIF22,Gene_Expr
SCGN,Gene_Expr
CARMIL1,Gene_Expr
PGM1,Gene_Expr
DDX1,Gene_Expr
DNM2,Gene_Expr
EPB41L2,Gene_Expr
RIMS1,Gene_Expr
MOXD1,Gene_Expr
STX7,Gene_Expr
RABL2B,Gene_Expr
KEAP1,Gene_Expr
DDX43,Gene_Expr
PTPRH,Gene_Expr
DCT,Gene_Expr
SLC35C2,Gene_Expr
CRYBG3,Gene_Expr
EPHA6,Gene_Expr
SCTR,Gene_Expr
RFX3,Gene_Expr
RIF1,Gene_Expr
RAB21,Gene_Expr
SLC4A4,Gene_Expr
SMARCA2,Gene_Expr
SESN1,Gene_Expr
MID2,Gene_Expr
DNAAF6,Gene_Expr
COL5A3,Gene_Expr
SRCAP,Gene_Expr
PUM3,Gene_Expr
CPB2,Gene_Expr
CHRNA3,Gene_Expr
KCNN2,Gene_Expr
CNOT4,Gene_Expr
PSEN1,Gene_Expr
CPOX,Gene_Expr
CLDND1,Gene_Expr
MOK,Gene_Expr
HSP90AA1,Gene_Expr
RBL1,Gene_Expr
DLGAP4,Gene_Expr
IGSF9B,Gene_Expr
NDC80,Gene_Expr
AP4E1,Gene_Expr
RSBN1,Gene_Expr
MAGI3,Gene_Expr
CXCL2,Gene_Expr
AFP,Gene_Expr
COL4A4,Gene_Expr
TCF7,Gene_Expr
OSTM1,Gene_Expr
CDH7,Gene_Expr
IMPG2,Gene_Expr
PCNP,Gene_Expr
EXD2,Gene_Expr
ARG2,Gene_Expr
MEF2C,Gene_Expr
PTPRC,Gene_Expr
CACNA1S,Gene_Expr
PKP1,Gene_Expr
UBA5,Gene_Expr
STK17B,Gene_Expr
CDC14B,Gene_Expr
ZNF510,Gene_Expr
LRP2,Gene_Expr
ZNF506,Gene_Expr
JMJD4,Gene_Expr
DUSP12,Gene_Expr
AACS,Gene_Expr
DELE1,Gene_Expr
SLC13A1,Gene_Expr
CADPS2,Gene_Expr
PCDHB4,Gene_Expr
PCDHA6,Gene_Expr
PCDHGA2,Gene_Expr
IFT25,Gene_Expr
PHLPP1,Gene_Expr
ATP8B1,Gene_Expr
IL12RB2,Gene_Expr
SMARCD3,Gene_Expr
WDR70,Gene_Expr
FYB1,Gene_Expr
MPP4,Gene_Expr
STRADB,Gene_Expr
BZW1,Gene_Expr
PGR,Gene_Expr
C1QTNF3,Gene_Expr
ME2,Gene_Expr
C5orf22,Gene_Expr
CCNT2,Gene_Expr
FAM135A,Gene_Expr
COL19A1,Gene_Expr
EPB41L3,Gene_Expr
COBLL1,Gene_Expr
DLG3,Gene_Expr
KCNK2,Gene_Expr
SERTAD4,Gene_Expr
TRAF5,Gene_Expr
MRPL22,Gene_Expr
GEMIN5,Gene_Expr
OPRK1,Gene_Expr
NFE2L1,Gene_Expr
SEMA5B,Gene_Expr
GSK3B,Gene_Expr
ITGB5,Gene_Expr
ERC1,Gene_Expr
XPO1,Gene_Expr
RNF13,Gene_Expr
TRPM3,Gene_Expr
PALB2,Gene_Expr
DOP1A,Gene_Expr
LYRM2,Gene_Expr
BCKDHB,Gene_Expr
KAT6A,Gene_Expr
TUT7,Gene_Expr
ULK2,Gene_Expr
GRHL2,Gene_Expr
TNPO1,Gene_Expr
PLOD1,Gene_Expr
P2RX5,Gene_Expr
ITGAE,Gene_Expr
DIS3,Gene_Expr
PIBF1,Gene_Expr
TDRD3,Gene_Expr
NUFIP1,Gene_Expr
PDS5B,Gene_Expr
OXCT1,Gene_Expr
RRAGB,Gene_Expr
EPYC,Gene_Expr
CYLD,Gene_Expr
SLC27A5,Gene_Expr
ZNF324,Gene_Expr
ZNF671,Gene_Expr
ZNF416,Gene_Expr
ZNF586,Gene_Expr
ZNF446,Gene_Expr
ZNF264,Gene_Expr
RPS5,Gene_Expr
FAT1,Gene_Expr
YTHDC1,Gene_Expr
CHMP2B,Gene_Expr
SMAP2,Gene_Expr
PPIE,Gene_Expr
ZMPSTE24,Gene_Expr
STARD7,Gene_Expr
NOA1,Gene_Expr
REST,Gene_Expr
HAL,Gene_Expr
SSH1,Gene_Expr
GSTP1,Gene_Expr
APLP2,Gene_Expr
FAM234B,Gene_Expr
SLCO1A2,Gene_Expr
WBP11,Gene_Expr
EIF3I,Gene_Expr
NKAIN1,Gene_Expr
COL16A1,Gene_Expr
TXLNA,Gene_Expr
APOB,Gene_Expr
NCOA1,Gene_Expr
AGBL5,Gene_Expr
EFR3B,Gene_Expr
KIF3C,Gene_Expr
RAB10,Gene_Expr
GCKR,Gene_Expr
HADHA,Gene_Expr
MAPRE3,Gene_Expr
CAD,Gene_Expr
CD59,Gene_Expr
CD82,Gene_Expr
BCORL1,Gene_Expr
ATRX,Gene_Expr
AK6,Gene_Expr
FCN1,Gene_Expr
MYNN,Gene_Expr
MECOM,Gene_Expr
SCAMP1,Gene_Expr
PREP,Gene_Expr
HACE1,Gene_Expr
SEH1L,Gene_Expr
WDR47,Gene_Expr
WDFY1,Gene_Expr
OVGP1,Gene_Expr
SLC25A24,Gene_Expr
MAP3K4,Gene_Expr
PILRA,Gene_Expr
IGSF9,Gene_Expr
ABCB1,Gene_Expr
ZNF213,Gene_Expr
AKR1B1,Gene_Expr
CPNE3,Gene_Expr
RRN3,Gene_Expr
CTTN,Gene_Expr
WNT11,Gene_Expr
MTIF2,Gene_Expr
DDHD2,Gene_Expr
TTC39A,Gene_Expr
EPS15,Gene_Expr
ORC1,Gene_Expr
MGST2,Gene_Expr
CHERP,Gene_Expr
ATG16L1,Gene_Expr
USP40,Gene_Expr
POMGNT1,Gene_Expr
RAD54L,Gene_Expr
MAST2,Gene_Expr
DNAJA1,Gene_Expr
B4GALT1,Gene_Expr
CHMP5,Gene_Expr
NFX1,Gene_Expr
AQP6,Gene_Expr
DIMT1,Gene_Expr
IPO11,Gene_Expr
FOLH1,Gene_Expr
EIF2AK1,Gene_Expr
NME8,Gene_Expr
EPDR1,Gene_Expr
SNX10,Gene_Expr
SEPHS1,Gene_Expr
MRPL28,Gene_Expr
HBQ1,Gene_Expr
ITPKC,Gene_Expr
CEACAM6,Gene_Expr
FAT2,Gene_Expr
RBM22,Gene_Expr
TMED2,Gene_Expr
ERO1B,Gene_Expr
ZFAND6,Gene_Expr
HSD17B2,Gene_Expr
TXLNG,Gene_Expr
PPEF1,Gene_Expr
LAT2,Gene_Expr
HUWE1,Gene_Expr
ZW10,Gene_Expr
ALG9,Gene_Expr
MYBPC2,Gene_Expr
NOX4,Gene_Expr
ACOX3,Gene_Expr
MTMR2,Gene_Expr
PPP1R15A,Gene_Expr
HSD17B14,Gene_Expr
TRIP6,Gene_Expr
ACHE,Gene_Expr
FTL,Gene_Expr
SRRT,Gene_Expr
BAX,Gene_Expr
NLK,Gene_Expr
PIGS,Gene_Expr
ADAMTS2,Gene_Expr
TMPRSS11E,Gene_Expr
ATXN7L3,Gene_Expr
PGS1,Gene_Expr
PSMC5,Gene_Expr
UIMC1,Gene_Expr
CETP,Gene_Expr
MMP2,Gene_Expr
MT3,Gene_Expr
LPCAT2,Gene_Expr
GNAO1,Gene_Expr
OGFOD1,Gene_Expr
SH3BP2,Gene_Expr
NOP14,Gene_Expr
ADD1,Gene_Expr
L2HGDH,Gene_Expr
TXNDC16,Gene_Expr
RTRAF,Gene_Expr
NID2,Gene_Expr
GMCL1,Gene_Expr
SF3B2,Gene_Expr
KLHL42,Gene_Expr
GNAS,Gene_Expr
DNM1L,Gene_Expr
PTHLH,Gene_Expr
PHACTR3,Gene_Expr
ERGIC2,Gene_Expr
TFAP2C,Gene_Expr
AURKA,Gene_Expr
CASS4,Gene_Expr
PIR,Gene_Expr
AAMDC,Gene_Expr
RFX2,Gene_Expr
METTL2A,Gene_Expr
SULT2B1,Gene_Expr
ALG6,Gene_Expr
CNOT3,Gene_Expr
GP6,Gene_Expr
PTPN4,Gene_Expr
DDX18,Gene_Expr
KHSRP,Gene_Expr
GNA11,Gene_Expr
ASAP3,Gene_Expr
EDEM2,Gene_Expr
DNMT3B,Gene_Expr
REM1,Gene_Expr
TPX2,Gene_Expr
PDRG1,Gene_Expr
EPB41L1,Gene_Expr
SLC15A1,Gene_Expr
DOCK9,Gene_Expr
ANKRD10,Gene_Expr
TGDS,Gene_Expr
DOCK3,Gene_Expr
C3orf18,Gene_Expr
COQ9,Gene_Expr
TMEM40,Gene_Expr
KIF9,Gene_Expr
ARHGAP28,Gene_Expr
CRLS1,Gene_Expr
DEFB127,Gene_Expr
PPP1R13B,Gene_Expr
ATRN,Gene_Expr
SMOX,Gene_Expr
SIGLEC1,Gene_Expr
FKBP1A,Gene_Expr
NSFL1C,Gene_Expr
SLC4A11,Gene_Expr
DNAAF9,Gene_Expr
ZNF343,Gene_Expr
EBF4,Gene_Expr
CPXM1,Gene_Expr
MAVS,Gene_Expr
LZTS3,Gene_Expr
F11,Gene_Expr
XRN2,Gene_Expr
KIZ,Gene_Expr
DYNLL1,Gene_Expr
TESC,Gene_Expr
SNX5,Gene_Expr
RPL6,Gene_Expr
SIRPG,Gene_Expr
MAPKAPK5,Gene_Expr
P2RX7,Gene_Expr
ESF1,Gene_Expr
RBBP9,Gene_Expr
ANAPC5,Gene_Expr
SLC23A2,Gene_Expr
SLC8B1,Gene_Expr
TMEM230,Gene_Expr
DZANK1,Gene_Expr
KDM2B,Gene_Expr
CFAP61,Gene_Expr
TASP1,Gene_Expr
OAS1,Gene_Expr
GCN1,Gene_Expr
RPLP0,Gene_Expr
PXN,Gene_Expr
SIRT4,Gene_Expr
RPH3A,Gene_Expr
KIF16B,Gene_Expr
TRMT6,Gene_Expr
CHGB,Gene_Expr
PEBP1,Gene_Expr
TBX5,Gene_Expr
BRAP,Gene_Expr
ERP29,Gene_Expr
NOS1,Gene_Expr
FUS,Gene_Expr
IGBP1,Gene_Expr
FXYD5,Gene_Expr
ZNF302,Gene_Expr
GRAMD1A,Gene_Expr
FXYD3,Gene_Expr
HEPH,Gene_Expr
CDIP1,Gene_Expr
CMTM1,Gene_Expr
KCNH4,Gene_Expr
GANAB,Gene_Expr
GMIP,Gene_Expr
RBM41,Gene_Expr
BIRC5,Gene_Expr
LAG3,Gene_Expr
MLF2,Gene_Expr
OTUB2,Gene_Expr
DDX24,Gene_Expr
ZBTB25,Gene_Expr
NECAP1,Gene_Expr
ARHGAP4,Gene_Expr
ANKRD24,Gene_Expr
DHX32,Gene_Expr
RCOR1,Gene_Expr
GPATCH2L,Gene_Expr
LTBP4,Gene_Expr
BLVRB,Gene_Expr
SLC9A1,Gene_Expr
SPTLC1,Gene_Expr
PAPOLA,Gene_Expr
CCNK,Gene_Expr
PCBP4,Gene_Expr
RGS1,Gene_Expr
YPEL3,Gene_Expr
MRPS33,Gene_Expr
NDUFB2,Gene_Expr
NUDC,Gene_Expr
MAEA,Gene_Expr
ICAM1,Gene_Expr
STRN4,Gene_Expr
IRAK3,Gene_Expr
LYZ,Gene_Expr
SI,Gene_Expr
MUL1,Gene_Expr
TFAP4,Gene_Expr
PDCD7,Gene_Expr
SPG21,Gene_Expr
FETUB,Gene_Expr
DNAJB11,Gene_Expr
P3H2,Gene_Expr
CHRD,Gene_Expr
FLT3LG,Gene_Expr
RAB11FIP3,Gene_Expr
GNPTG,Gene_Expr
ZNF268,Gene_Expr
GOLGA3,Gene_Expr
PABPC4,Gene_Expr
CD209,Gene_Expr
CERS4,Gene_Expr
MCOLN1,Gene_Expr
USP48,Gene_Expr
EFNB1,Gene_Expr
PDPR,Gene_Expr
AARS1,Gene_Expr
GLG1,Gene_Expr
KIF4A,Gene_Expr
TNRC6A,Gene_Expr
PLEKHG2,Gene_Expr
DLL3,Gene_Expr
NAT14,Gene_Expr
PITPNM2,Gene_Expr
EXOC1,Gene_Expr
RBM27,Gene_Expr
OSBPL8,Gene_Expr
DTX2,Gene_Expr
NLRC4,Gene_Expr
PUS7,Gene_Expr
LAMB4,Gene_Expr
NRCAM,Gene_Expr
LAMB1,Gene_Expr
SLC26A4,Gene_Expr
SLC26A3,Gene_Expr
DLD,Gene_Expr
WDR7,Gene_Expr
TXNL1,Gene_Expr
IL5RA,Gene_Expr
ABCC6,Gene_Expr
CMTM6,Gene_Expr
ITGA6,Gene_Expr
RAPGEF4,Gene_Expr
MAP3K20,Gene_Expr
FH,Gene_Expr
SEL1L3,Gene_Expr
TF,Gene_Expr
CDV3,Gene_Expr
MYO15A,Gene_Expr
ALKBH5,Gene_Expr
APOH,Gene_Expr
NLRP1,Gene_Expr
PITPNM3,Gene_Expr
SPAG7,Gene_Expr
ORC6,Gene_Expr
ZFHX4,Gene_Expr
SLC17A6,Gene_Expr
ZC3HC1,Gene_Expr
ESR1,Gene_Expr
RGS17,Gene_Expr
ANGPT2,Gene_Expr
TMEM101,Gene_Expr
CD200,Gene_Expr
CCDC80,Gene_Expr
PSME1,Gene_Expr
PPP2R3C,Gene_Expr
HAUS4,Gene_Expr
JPH4,Gene_Expr
MYH7,Gene_Expr
CEBPE,Gene_Expr
SLC7A8,Gene_Expr
OSGEP,Gene_Expr
SLC22A17,Gene_Expr
RNF31,Gene_Expr
SCFD1,Gene_Expr
G2E3,Gene_Expr
HECTD1,Gene_Expr
HNRNPC,Gene_Expr
RPGRIP1,Gene_Expr
SUPT16H,Gene_Expr
TOX4,Gene_Expr
GEMIN2,Gene_Expr
TGM1,Gene_Expr
TINF2,Gene_Expr
DAZL,Gene_Expr
TBL1Y,Gene_Expr
SEMA6A,Gene_Expr
TRPM7,Gene_Expr
TYRO3,Gene_Expr
WDR76,Gene_Expr
CAPN3,Gene_Expr
SNAP23,Gene_Expr
TBX15,Gene_Expr
PHGDH,Gene_Expr
COL9A3,Gene_Expr
EZR,Gene_Expr
MYL6,Gene_Expr
AGO1,Gene_Expr
TEKT2,Gene_Expr
CLSPN,Gene_Expr
RFFL,Gene_Expr
UNC13D,Gene_Expr
MFSD11,Gene_Expr
DPYSL2,Gene_Expr
TGFB2,Gene_Expr
GPATCH2,Gene_Expr
NUP50,Gene_Expr
CDC45,Gene_Expr
COMT,Gene_Expr
ADA2,Gene_Expr
VNN3P,Gene_Expr
ECHDC1,Gene_Expr
LRRFIP2,Gene_Expr
SEC22C,Gene_Expr
XYLB,Gene_Expr
HDAC6,Gene_Expr
OR1I1,Gene_Expr
GABRP,Gene_Expr
CDC6,Gene_Expr
UPRT,Gene_Expr
CDC23,Gene_Expr
AAAS,Gene_Expr
CBX5,Gene_Expr
FMO2,Gene_Expr
SUCO,Gene_Expr
MSH2,Gene_Expr
MAP3K1,Gene_Expr
DHPS,Gene_Expr
HOOK2,Gene_Expr
NXPE1,Gene_Expr
ARCN1,Gene_Expr
EPB41L4B,Gene_Expr
TMEM38B,Gene_Expr
PSMD5,Gene_Expr
PTGS1,Gene_Expr
NUP188,Gene_Expr
CRAT,Gene_Expr
SH2D3C,Gene_Expr
NANS,Gene_Expr
TBC1D2,Gene_Expr
WHRN,Gene_Expr
PDE6C,Gene_Expr
CWF19L1,Gene_Expr
SEMA4G,Gene_Expr
BTAF1,Gene_Expr
IKZF5,Gene_Expr
BLNK,Gene_Expr
TLL2,Gene_Expr
CYP26A1,Gene_Expr
TDRD1,Gene_Expr
SORBS1,Gene_Expr
CRTAC1,Gene_Expr
BAMBI,Gene_Expr
IL11,Gene_Expr
MYO3A,Gene_Expr
WAC,Gene_Expr
CREM,Gene_Expr
NUBP2,Gene_Expr
TPSD1,Gene_Expr
SMIM24,Gene_Expr
HIVEP1,Gene_Expr
TREM2,Gene_Expr
KCNK16,Gene_Expr
CRISP3,Gene_Expr
FKBP5,Gene_Expr
SRPK1,Gene_Expr
BRPF3,Gene_Expr
